"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2014","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","JEFFERSON","095","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","185.3",""
"SURVEY","2014","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","JOHNSON","097","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","160.3",""
"SURVEY","2014","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","NEMAHA","127","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","177.2",""
"SURVEY","2014","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","NUCKOLLS","129","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","175.3",""
"SURVEY","2014","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","OTOE","131","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","158.8",""
"SURVEY","2014","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","PAWNEE","133","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","150.3",""
"SURVEY","2014","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","RICHARDSON","147","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","181.1",""
"SURVEY","2014","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","SALINE","151","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","176.9",""
"SURVEY","2014","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","THAYER","169","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","196.6",""
"SURVEY","2014","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","CHASE","029","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","186.3",""
"SURVEY","2014","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","DUNDY","057","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","160.7",""
"SURVEY","2014","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","FRONTIER","063","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","131.5",""
"SURVEY","2014","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","HAYES","085","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","149.9",""
"SURVEY","2014","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","HITCHCOCK","087","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","107",""
"SURVEY","2014","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","KEITH","101","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","167.9",""
"SURVEY","2014","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","LINCOLN","111","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","178.7",""
"SURVEY","2014","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","PERKINS","135","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","150.8",""
"SURVEY","2014","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","RED WILLOW","145","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","122.5",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","154.2",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","CENTRAL","50","DALLAS","049","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","145.3",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","CENTRAL","50","GRUNDY","075","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","180.8",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","CENTRAL","50","HAMILTON","079","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","135",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","CENTRAL","50","HARDIN","083","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","156.6",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","CENTRAL","50","JASPER","099","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","158.8",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","CENTRAL","50","MARSHALL","127","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","163.2",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","CENTRAL","50","POLK","153","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","143.6",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","CENTRAL","50","POWESHIEK","157","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","158.5",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","CENTRAL","50","STORY","169","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","137.2",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","CENTRAL","50","TAMA","171","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","158.7",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","CENTRAL","50","WEBSTER","187","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","137.6",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","BENTON","011","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","163.7",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","CEDAR","031","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","169.7",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","CLINTON","045","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","185.6",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","IOWA","095","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","165.9",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JACKSON","097","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","173.2",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JOHNSON","103","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","181.1",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JONES","105","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","179.3",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","LINN","113","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","178.6",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","MUSCATINE","139","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","158.3",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","SCOTT","163","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","167.8",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","BUTLER","023","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","179.2",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","CERRO GORDO","033","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","163.1",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","FLOYD","067","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","170",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","FRANKLIN","069","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","179.6",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","HANCOCK","081","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","169.9",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","HUMBOLDT","091","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","155.4",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","KOSSUTH","109","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","167.7",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","MITCHELL","131","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","164.1",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","WINNEBAGO","189","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","149.1",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","WORTH","195","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","150.7",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","WRIGHT","197","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","168.8",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","ALLAMAKEE","005","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","162.1",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","BLACK HAWK","013","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","166.1",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","BREMER","017","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","175.1",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","BUCHANAN","019","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","168.8",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","CHICKASAW","037","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","171.8",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","CLAYTON","043","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","181.2",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","DELAWARE","055","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","184.7",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","DUBUQUE","061","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","196",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","FAYETTE","065","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","181.2",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","HOWARD","089","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","159.1",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","WINNESHIEK","191","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","181.8",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","BUENA VISTA","021","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","160.5",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","CHEROKEE","035","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","185.1",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","CLAY","041","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","167.2",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","DICKINSON","059","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","162.4",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","EMMET","063","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","166.4",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","LYON","119","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","190.5",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","O BRIEN","141","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","195.3",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","OSCEOLA","143","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","182",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","PALO ALTO","147","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","168.8",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","PLYMOUTH","149","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","188.9",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","POCAHONTAS","151","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","163.8",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","SIOUX","167","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","194.1",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","APPANOOSE","007","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","109.1",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","CLARKE","039","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","126.5",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","DECATUR","053","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","131.2",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","LUCAS","117","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","117.9",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MADISON","121","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","140.9",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MARION","125","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","156.4",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MONROE","135","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","115.3",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","RINGGOLD","159","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","121.1",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","UNION","175","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","137",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WARREN","181","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","146.7",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WAYNE","185","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","125.1",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","DAVIS","051","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","146.7",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","DES MOINES","057","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","165.4",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","HENRY","087","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","160.4",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","JEFFERSON","101","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","145.5",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","KEOKUK","107","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","156.7",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","LEE","111","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","144.1",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","LOUISA","115","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","158.5",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","MAHASKA","123","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","168.6",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","VAN BUREN","177","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","144.1",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","WAPELLO","179","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","150.4",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","WASHINGTON","183","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","159",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","ADAIR","001","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","137.8",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","ADAMS","003","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","147.6",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","CASS","029","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","159.5",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","FREMONT","071","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","159.9",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","MILLS","129","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","171",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","MONTGOMERY","137","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","154",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","PAGE","145","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","154.5",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","POTTAWATTAMIE","155","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","179.4",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","TAYLOR","173","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","136.2",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","AUDUBON","009","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","157.1",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","132.6",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CARROLL","027","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","136.5",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CRAWFORD","047","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","157.8",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GREENE","073","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","137.9",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GUTHRIE","077","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","130.1",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","HARRISON","085","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","177.1",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","IDA","093","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","177.7",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","MONONA","133","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","175.2",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SAC","161","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","142.6",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SHELBY","165","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","182.6",""
"SURVEY","2013","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","WOODBURY","193","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","164.2",""
"SURVEY","2013","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","BUFFALO","019","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","178.2",""
"SURVEY","2013","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","CUSTER","041","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","168.3",""
"SURVEY","2013","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","DAWSON","047","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","194.3",""
"SURVEY","2013","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","GREELEY","077","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","180.8",""
"SURVEY","2013","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","HALL","079","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","202.1",""
